timestamp,mfrid,prodid,sensorid,flags,switch,voltage,freq,reactive,real,apparent,current,temperature
1592439657.5632918,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592439663.4785604,4,1,1507,01111000,None,236,49.75,-6,6,None,None,None
1592439667.4895897,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439673.405066,4,1,1507,01111000,None,236,49.80078125,-5,6,None,None,None
1592439677.5163796,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439683.3315225,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439687.4428961,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439693.358234,4,1,1507,01111000,None,236,49.75,-6,6,None,None,None
1592439697.4694386,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439703.2845278,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592439707.395849,4,1,4424,01111000,None,235,49.8515625,-64,73,None,None,None
1592439713.211107,4,1,1507,01111000,None,236,49.75,-6,6,None,None,None
1592439717.422693,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439723.2377818,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439727.349044,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439733.164088,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439737.2754214,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439743.1908813,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439747.3025072,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439753.1176562,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439757.2288892,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439763.0441942,4,1,1507,01111000,None,236,49.75,-6,7,None,None,None
1592439767.2557654,4,1,4424,01111000,None,235,49.75,-64,72,None,None,None
1592439773.0709887,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439777.1822588,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592439782.997473,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439787.1089108,4,1,4424,01111000,None,235,49.75,-64,72,None,None,None
1592439793.0242982,4,1,1507,01111000,None,236,49.75,-6,6,None,None,None
1592439797.1356156,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592439802.9507134,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439807.0618258,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439812.876899,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439817.0883842,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439822.9035668,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439827.0148647,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439832.8300548,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439837.0415728,4,1,4424,01111000,None,235,49.80078125,-63,72,None,None,None
1592439842.8565671,4,1,1507,01111000,None,236,49.75,-6,6,None,None,None
1592439846.967869,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439852.78308,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439856.8942962,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439862.709555,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592439866.921092,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439872.7362418,4,1,1507,01111000,None,235,49.80078125,-6,7,None,None,None
1592439876.8476543,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439882.6627522,4,1,1507,01111000,None,235,49.80078125,-6,6,None,None,None
1592439886.8744977,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592439892.5894604,4,1,1507,01111000,None,235,49.75,-6,6,None,None,None
1592439896.8011057,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439902.6163135,4,1,1507,01111000,None,235,49.80078125,-6,7,None,None,None
1592439906.8280368,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439912.5429854,4,1,1507,01111000,None,235,49.80078125,-6,6,None,None,None
1592439916.7545156,4,1,4424,01111000,None,235,49.80078125,-63,72,None,None,None
1592439922.569541,4,1,1507,01111000,None,235,49.80078125,-6,6,None,None,None
1592439926.680814,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592439932.498096,4,1,1507,01111000,None,236,49.80078125,-5,6,None,None,None
1592439936.7095366,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592439942.4244294,4,1,1507,01111000,None,236,49.75,-6,6,None,None,None
1592439946.6362326,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592439956.6608286,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439962.3757827,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439966.587302,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592439972.4024177,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439976.6138437,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592439982.328842,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439986.5403187,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592439992.255233,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592439996.5668905,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440002.281771,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440006.4933975,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440012.208197,4,1,1507,01111000,None,236,49.80078125,-5,6,None,None,None
1592440016.4196887,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440022.1345766,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440026.44645,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440032.161136,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440036.37248,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440042.0874336,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440046.3991327,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440052.114012,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440056.3255482,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440062.0405514,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440066.3523169,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440071.9669807,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440076.2787368,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440081.9937534,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440086.2052555,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440091.9200726,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440096.2317655,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440101.9466825,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440106.158157,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440111.8730989,4,1,1507,01111000,None,236,49.75,-6,6,None,None,None
1592440116.1848052,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440121.7995672,4,1,1507,01111000,None,236,49.8515625,-6,7,None,None,None
1592440126.1114092,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440131.8262572,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440136.1380503,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440141.7526548,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440146.0643287,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440151.6834993,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440155.995187,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440161.7102602,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440166.0219746,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440171.6365309,4,1,1507,01111000,None,236,49.8515625,-6,6,None,None,None
1592440175.9482014,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440181.6629882,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440185.9745424,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440191.5887585,4,1,1507,01111000,None,236,49.8515625,-6,6,None,None,None
1592440195.90055,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440201.5152519,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440205.9272377,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440211.5418055,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440215.8555493,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440221.4702508,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440225.7819808,4,1,4424,01111000,None,235,49.80078125,-64,73,None,None,None
1592440231.4968214,4,1,1507,01111000,None,236,49.8515625,-6,6,None,None,None
1592440235.8085568,4,1,4424,01111000,None,235,49.8515625,-63,72,None,None,None
1592440241.423304,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440245.7350852,4,1,4424,01111000,None,235,49.8515625,-64,71,None,None,None
1592440251.3497689,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440255.7617424,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440261.3764298,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440265.6881216,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440271.3028898,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440275.7149425,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440281.3296847,4,1,1507,01111000,None,236,49.8515625,-6,6,None,None,None
1592440285.6415198,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440291.256292,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440295.567953,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440301.1826403,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440305.5945723,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440311.2091975,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440315.5210342,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440321.13574,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440325.547675,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440331.0619512,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440335.4738126,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440341.088603,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440345.500624,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440351.015496,4,1,1507,01111000,None,236,49.8515625,-6,6,None,None,None
1592440355.4275692,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440361.042387,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440365.4544725,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440370.9689064,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440375.3808572,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440380.8952048,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440385.3072302,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440390.9219427,4,1,1507,01111000,None,236,49.8515625,-6,6,None,None,None
1592440395.333865,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440400.848377,4,1,1507,01111000,None,236,49.75,-6,6,None,None,None
1592440405.2602332,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440410.8748748,4,1,1507,01111000,None,236,49.8515625,-6,6,None,None,None
1592440415.2868443,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440420.8013937,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440425.213396,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440430.72801,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440435.1400023,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440440.754693,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440445.1667297,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440450.6810806,4,1,1507,01111000,None,236,49.75,-6,7,None,None,None
1592440455.0930116,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440460.7077734,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440465.119727,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440470.6342244,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440475.0463097,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440480.5610526,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440485.0733225,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440490.5878735,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440495.0040545,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440500.5185888,4,1,1507,01111000,None,236,49.75,-6,7,None,None,None
1592440504.9305363,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440510.4452114,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440514.957344,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440520.4717755,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440524.8837118,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440530.3980734,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440534.910146,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440540.4246058,4,1,1507,01111000,None,235,49.8515625,-6,6,None,None,None
1592440544.8365479,4,1,4424,01111000,None,235,49.80078125,-63,72,None,None,None
1592440550.3510475,4,1,1507,01111000,None,235,49.80078125,-6,6,None,None,None
1592440554.7633028,4,1,4424,01111000,None,235,49.8515625,-63,72,None,None,None
1592440560.2776153,4,1,1507,01111000,None,235,49.80078125,-6,6,None,None,None
1592440564.7897353,4,1,4424,01111000,None,235,49.80078125,-63,72,None,None,None
1592440570.3040223,4,1,1507,01111000,None,235,49.80078125,-6,6,None,None,None
1592440574.7202647,4,1,4424,01111000,None,235,49.80078125,-63,72,None,None,None
1592440580.234709,4,1,1507,01111000,None,235,49.80078125,-6,6,None,None,None
1592440584.7469387,4,1,4424,01111000,None,235,49.8515625,-63,72,None,None,None
1592440590.2613516,4,1,1507,01111000,None,235,49.80078125,-6,6,None,None,None
1592440594.6732907,4,1,4424,01111000,None,235,49.80078125,-63,72,None,None,None
1592440600.187787,4,1,1507,01111000,None,235,49.80078125,-6,6,None,None,None
1592440604.599675,4,1,4424,01111000,None,235,49.80078125,-63,72,None,None,None
1592440610.1143157,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440614.626562,4,1,4424,01111000,None,235,49.8515625,-63,72,None,None,None
1592440620.1411035,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440624.5530207,4,1,4424,01111000,None,235,49.80078125,-63,72,None,None,None
1592440630.0674589,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440634.5796175,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440640.0940483,4,1,1507,01111000,None,236,49.8515625,-6,6,None,None,None
1592440644.506092,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440650.0204017,4,1,1507,01111000,None,236,49.75,-6,6,None,None,None
1592440654.534902,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440659.9490175,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440664.4610999,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440669.9755287,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440674.3875651,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440679.902109,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440684.414214,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440689.8283644,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440694.340539,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440699.854934,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440704.3671,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440709.781325,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440714.293446,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440719.8079565,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440724.2197769,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440729.7344398,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440734.246606,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440739.6607602,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440744.1729057,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440749.6919918,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440754.2041686,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440759.6183937,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440764.1307292,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440769.5449297,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440774.1572647,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440779.5716043,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440784.0837607,4,1,4424,01111000,None,236,49.8515625,-63,72,None,None,None
1592440789.4979973,4,1,1507,01111000,None,236,49.75,-6,6,None,None,None
1592440794.0102427,4,1,4424,01111000,None,236,49.80078125,-63,72,None,None,None
1592440799.4244254,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440804.0368006,4,1,4424,01111000,None,235,49.8515625,-63,72,None,None,None
1592440809.4510176,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440813.9631882,4,1,4424,01111000,None,235,49.80078125,-63,72,None,None,None
1592440819.377345,4,1,1507,01111000,None,236,49.80078125,-5,6,None,None,None
1592440823.989771,4,1,4424,01111000,None,235,49.8515625,-64,72,None,None,None
1592440829.4039679,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440833.9160798,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440839.3303328,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440843.8456957,4,1,4424,01111000,None,236,49.80078125,-63,72,None,None,None
1592440849.260055,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440853.8724246,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440859.2866566,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440863.798782,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440869.212913,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440873.8252819,4,1,4424,01111000,None,236,49.80078125,-63,72,None,None,None
1592440879.1394737,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440883.7518787,4,1,4424,01111000,None,235,49.8515625,-63,72,None,None,None
1592440889.1660821,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440893.7785273,4,1,4424,01111000,None,235,49.80078125,-63,72,None,None,None
1592440899.092544,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440903.7048483,4,1,4424,01111000,None,235,49.8515625,-63,72,None,None,None
1592440909.11906,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440913.6311395,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440919.045303,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440923.657586,4,1,4424,01111000,None,235,49.8515625,-63,72,None,None,None
1592440928.9716778,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440933.5840964,4,1,4424,01111000,None,235,49.80078125,-64,72,None,None,None
1592440938.9983177,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440943.6108444,4,1,4424,01111000,None,235,49.8515625,-63,72,None,None,None
1592440948.9252098,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440953.537536,4,1,4424,01111000,None,235,49.8515625,-63,72,None,None,None
1592440958.951853,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440963.5641801,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440968.8782628,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440973.490675,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440978.8046718,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592440983.5173016,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592440988.8312757,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592440993.4436405,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592440998.7574768,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441003.3699515,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592441008.6839135,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441013.396567,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592441018.7106235,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441023.323059,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592441028.637132,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441033.3497467,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592441038.663747,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441043.2761173,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592441048.5901136,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441053.3027806,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592441058.516703,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441063.2294042,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592441068.5434566,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441073.1559148,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592441078.4701133,4,1,1507,01111000,None,236,49.8515625,-6,7,None,None,None
1592441083.1827352,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592441088.3965793,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441093.109388,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592441098.4235613,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441103.1361763,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592441108.3500922,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441113.0627594,4,1,4424,01111000,None,236,49.80078125,-64,73,None,None,None
1592441118.3767889,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441122.9892457,4,1,4424,01111000,None,236,49.8515625,-63,72,None,None,None
1592441128.303333,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592441133.0158796,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592441138.2297297,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441142.9423938,4,1,4424,01111000,None,236,49.8515625,-63,72,None,None,None
1592441148.2566628,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441152.9692647,4,1,4424,01111000,None,236,49.80078125,-63,71,None,None,None
1592441158.1831625,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441162.895862,4,1,4424,01111000,None,236,49.8515625,-63,72,None,None,None
1592441168.1096506,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592441172.9225314,4,1,4424,01111000,None,236,49.8515625,-63,72,None,None,None
1592441178.136352,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441182.848908,4,1,4424,01111000,None,236,49.80078125,-63,72,None,None,None
1592441188.0627751,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441192.7754784,4,1,4424,01111000,None,236,49.8515625,-63,72,None,None,None
1592441198.089528,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441202.8022792,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592441208.016133,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441212.7287738,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592441217.9426541,4,1,1507,01111000,None,236,49.8515625,-6,6,None,None,None
1592441222.7554145,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592441227.9691591,4,1,1507,01111000,None,236,49.80078125,-6,7,None,None,None
1592441232.6817448,4,1,4424,01111000,None,236,49.8515625,-63,72,None,None,None
1592441237.8955631,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441242.7084394,4,1,4424,01111000,None,236,49.80078125,-63,72,None,None,None
1592441247.9222448,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441252.6349297,4,1,4424,01111000,None,236,49.8515625,-64,72,None,None,None
1592441257.8486676,4,1,1507,01111000,None,237,49.80078125,-6,6,None,None,None
1592441262.5612118,4,1,4424,01111000,None,237,49.80078125,-64,72,None,None,None
1592441267.7749789,4,1,1507,01111000,None,237,49.80078125,-6,6,None,None,None
1592441272.58778,4,1,4424,01111000,None,237,49.8515625,-64,72,None,None,None
1592441277.8016498,4,1,1507,01111000,None,237,49.80078125,-6,6,None,None,None
1592441282.5144482,4,1,4424,01111000,None,236,49.8515625,-63,72,None,None,None
1592441287.728274,4,1,1507,01111000,None,236,49.80078125,-6,6,None,None,None
1592441292.5411546,4,1,4424,01111000,None,236,49.80078125,-64,72,None,None,None
1592441297.6547616,4,1,1507,01111000,None,237,49.8515625,-6,6,None,None,None
1592441307.6795337,4,1,1507,01111000,None,237,49.80078125,-6,7,None,None,None
1592441312.492535,4,1,4424,01111000,None,237,49.8515625,-64,72,None,None,None
1592441317.6063354,4,1,1507,01111000,None,238,49.80078125,-6,7,None,None,None
1592441322.419245,4,1,4424,01111000,None,237,49.80078125,-64,72,None,None,None
1592441327.6329706,4,1,1507,01111000,None,238,49.80078125,-6,6,None,None,None
1592441332.3455784,4,1,4424,01111000,None,237,49.8515625,-64,72,None,None,None
1592441337.559329,4,1,1507,01111000,None,237,49.80078125,-6,6,None,None,None
1592441342.3720977,4,1,4424,01111000,None,237,49.80078125,-64,72,None,None,None
1592441352.2965963,4,1,4424,01111000,None,237,49.8515625,-64,72,None,None,None
1592441357.5104365,4,1,1507,01111000,None,238,49.80078125,-6,6,None,None,None
1592441362.3238685,4,1,4424,01111000,None,237,49.80078125,-64,72,None,None,None
1592441367.4373524,4,1,1507,01111000,None,238,49.80078125,-6,6,None,None,None
1592441372.2502322,4,1,4424,01111000,None,237,49.8515625,-64,72,None,None,None
1592441377.3637757,4,1,1507,01111000,None,238,49.80078125,-6,6,None,None,None
